Year,Quarter,GEO,Products,Average_Price,VALUE
2018,3,Alberta,"Tofu, 350 grams ",2.1,4292556
2018,3,Alberta,"Tomatoes, per kilogram",3.3466666666666662,4292556
2018,3,Alberta,"Vegetable oil, 3 litres",9.256666666666666,4292556
2018,3,Alberta,"Wheat flour, 2.5 kilograms",4.723333333333334,4292556
2018,3,Alberta,"White bread, 675 grams",2.7733333333333334,4292556
2018,3,Alberta,"White rice, 2 kilograms",7.236666666666667,4292556
2018,3,Alberta,"White sugar, 2 kilograms",2.983333333333333,4292556
2018,3,Alberta,"Wieners, 400 grams",3.456666666666667,4292556
2018,3,Alberta,"Yogurt, 500 grams",2.8066666666666666,4292556
2018,4,Alberta,"Almonds, 200 grams",4.786666666666666,4311439
2018,4,Alberta,"Apple juice, 2 litres",2.9933333333333336,4311439
2018,4,Alberta,"Apples, per kilogram",3.8333333333333335,4311439
2018,4,Alberta,"Avocado, unit",1.75,4311439
2018,4,Alberta,"Baby food, 128 millilitres",1.2966666666666666,4311439
2018,4,Alberta,"Bacon, 500 grams",6.419999999999999,4311439
2018,4,Alberta,"Bananas, per kilogram",1.72,4311439
2018,4,Alberta,"Block cheese, 500 grams",5.906666666666666,4311439
2018,4,Alberta,"Broccoli, unit",2.6366666666666667,4311439
2018,4,Alberta,"Brown rice, 900 grams ",4.203333333333333,4311439
2018,4,Alberta,"Butter, 454 grams",4.276666666666666,4311439
2018,4,Alberta,"Cabbage, per kilogram",2.1366666666666667,4311439
2018,4,Alberta,"Canned beans and lentils, 540 millilitres",1.22,4311439
2018,4,Alberta,"Canned soup, 284 millilitres",1.3733333333333333,4311439
2018,4,Alberta,"Cantaloupe, unit",2.99,4311439
2018,4,Alberta,"Celery, unit",2.2566666666666664,4311439
2018,4,Alberta,"Cereal, 400 grams",3.1733333333333333,4311439
2018,4,Alberta,"Chicken breasts, per kilogram",13.68,4311439
2018,4,Alberta,"Cream, 1 litre",3.8066666666666666,4311439
2018,4,Alberta,"Cucumber, unit",2.1333333333333333,4311439
2018,4,Alberta,"Dry or fresh pasta, 500 grams",2.4499999999999997,4311439
2018,4,Alberta,"Eggs, 1 dozen",3.5733333333333337,4311439
2018,4,Alberta,"Flatbread and pita, 500 grams ",3.56,4311439
2018,4,Alberta,"Grapes, per kilogram",6.236666666666667,4311439
2018,4,Alberta,"Ground beef, per kilogram",9.156666666666666,4311439
2018,4,Alberta,"Iceberg lettuce, unit",2.8966666666666665,4311439
2018,4,Alberta,"Infant formula, 900 grams ",30.353333333333335,4311439
2018,4,Alberta,"Ketchup, 1 litre",3.2933333333333334,4311439
2018,4,Alberta,"Lemons, unit",0.9066666666666667,4311439
2018,4,Alberta,"Limes, unit",0.52,4311439
2018,4,Alberta,"Margarine, 907 grams",4.213333333333334,4311439
2018,4,Alberta,"Mayonnaise, 890 millilitres ",4.526666666666666,4311439
2018,4,Alberta,"Meatless burgers, 226 grams",4.59,4311439
2018,4,Alberta,"Milk, 4 litres",5.02,4311439
2018,4,Alberta,"Onions, per kilogram",3.296666666666667,4311439
2018,4,Alberta,"Orange juice, 2 litres",3.8833333333333333,4311439
2018,4,Alberta,"Oranges, per kilogram",3.9066666666666663,4311439
2018,4,Alberta,"Pasta sauce, 650 millilitres",2.2466666666666666,4311439
2018,4,Alberta,"Peanuts, 450 grams",3.2433333333333336,4311439
2018,4,Alberta,"Pears, per kilogram",4.1000000000000005,4311439
2018,4,Alberta,"Peppers, per kilogram",7.086666666666667,4311439
2018,4,Alberta,"Pork loin cuts, per kilogram",9.446666666666667,4311439
2018,4,Alberta,"Potatoes, per kilogram",3.1333333333333333,4311439
2018,4,Alberta,"Roasted or ground coffee, 340 grams",5.14,4311439
2018,4,Alberta,"Salad dressing, 475 millilitres",2.5,4311439
2018,4,Alberta,"Salmon, per kilogram",24.58,4311439
2018,4,Alberta,"Salsa, 418 millilitres",3.0866666666666664,4311439
2018,4,Alberta,"Shrimp, 300 grams",7.6000000000000005,4311439
2018,4,Alberta,"Squash, per kilogram",3.376666666666667,4311439
2018,4,Alberta,Tea (20 bags),3.3000000000000003,4311439
2018,4,Alberta,"Tofu, 350 grams ",2.146666666666667,4311439
2018,4,Alberta,"Tomatoes, per kilogram",4.823333333333333,4311439
2018,4,Alberta,"Vegetable oil, 3 litres",9.213333333333333,4311439
2018,4,Alberta,"Wheat flour, 2.5 kilograms",4.466666666666666,4311439
2018,4,Alberta,"White bread, 675 grams",2.796666666666667,4311439
2018,4,Alberta,"White rice, 2 kilograms",7.43,4311439
2018,4,Alberta,"White sugar, 2 kilograms",2.8333333333333335,4311439
2018,4,Alberta,"Wieners, 400 grams",3.466666666666667,4311439
2018,4,Alberta,"Yogurt, 500 grams",2.853333333333333,4311439
2019,1,Alberta,"Almonds, 200 grams",4.8,4324254
2019,1,Alberta,"Apple juice, 2 litres",3.01,4324254
2019,1,Alberta,"Apples, per kilogram",4.636666666666667,4324254
2019,1,Alberta,"Avocado, unit",1.7933333333333332,4324254
2019,1,Alberta,"Baby food, 128 millilitres",1.34,4324254
2019,1,Alberta,"Bacon, 500 grams",6.3066666666666675,4324254
2019,1,Alberta,"Bananas, per kilogram",1.7433333333333334,4324254
2019,1,Alberta,"Block cheese, 500 grams",6.126666666666666,4324254
2019,1,Alberta,"Broccoli, unit",2.6666666666666665,4324254
2019,1,Alberta,"Brown rice, 900 grams ",4.326666666666667,4324254
2019,1,Alberta,"Butter, 454 grams",4.41,4324254
2019,1,Alberta,"Cabbage, per kilogram",2.5933333333333333,4324254
2019,1,Alberta,"Canned beans and lentils, 540 millilitres",1.19,4324254
2019,1,Alberta,"Canned soup, 284 millilitres",1.3666666666666665,4324254
2019,1,Alberta,"Cantaloupe, unit",3.0366666666666666,4324254
2019,1,Alberta,"Celery, unit",2.9133333333333336,4324254
2019,1,Alberta,"Cereal, 400 grams",3.1733333333333333,4324254
2019,1,Alberta,"Chicken breasts, per kilogram",13.030000000000001,4324254
2019,1,Alberta,"Cream, 1 litre",3.7133333333333334,4324254
2019,1,Alberta,"Cucumber, unit",1.9566666666666668,4324254
2019,1,Alberta,"Dry or fresh pasta, 500 grams",2.4133333333333336,4324254
2019,1,Alberta,"Eggs, 1 dozen",3.53,4324254
2019,1,Alberta,"Flatbread and pita, 500 grams ",3.72,4324254
2019,1,Alberta,"Grapes, per kilogram",6.543333333333333,4324254
2019,1,Alberta,"Ground beef, per kilogram",8.799999999999999,4324254
2019,1,Alberta,"Iceberg lettuce, unit",2.6366666666666667,4324254
2019,1,Alberta,"Infant formula, 900 grams ",30.19333333333333,4324254
2019,1,Alberta,"Ketchup, 1 litre",3.3733333333333335,4324254
2019,1,Alberta,"Lemons, unit",0.9933333333333333,4324254
2019,1,Alberta,"Limes, unit",0.5333333333333333,4324254
2019,1,Alberta,"Margarine, 907 grams",4.403333333333333,4324254
2019,1,Alberta,"Mayonnaise, 890 millilitres ",4.5633333333333335,4324254
2019,1,Alberta,"Meatless burgers, 226 grams",4.383333333333334,4324254
2019,1,Alberta,"Milk, 4 litres",4.98,4324254
2019,1,Alberta,"Onions, per kilogram",3.56,4324254
2019,1,Alberta,"Orange juice, 2 litres",3.9966666666666666,4324254
2019,1,Alberta,"Oranges, per kilogram",3.51,4324254
2019,1,Alberta,"Pasta sauce, 650 millilitres",2.0500000000000003,4324254
2019,1,Alberta,"Peanuts, 450 grams",3.1933333333333334,4324254
2019,1,Alberta,"Pears, per kilogram",3.92,4324254
2019,1,Alberta,"Peppers, per kilogram",7.826666666666667,4324254
2019,1,Alberta,"Pork loin cuts, per kilogram",9.340000000000002,4324254
2019,1,Alberta,"Potatoes, per kilogram",3.4333333333333336,4324254
2019,1,Alberta,"Roasted or ground coffee, 340 grams",5.066666666666666,4324254
2019,1,Alberta,"Salad dressing, 475 millilitres",2.6533333333333333,4324254
2019,1,Alberta,"Salmon, per kilogram",26.72666666666667,4324254
2019,1,Alberta,"Salsa, 418 millilitres",3.203333333333333,4324254
2019,1,Alberta,"Shrimp, 300 grams",7.37,4324254
2019,1,Alberta,"Squash, per kilogram",4.446666666666666,4324254
2019,1,Alberta,Tea (20 bags),3.44,4324254
2019,1,Alberta,"Tofu, 350 grams ",2.22,4324254
2019,1,Alberta,"Tomatoes, per kilogram",5.496666666666667,4324254
2019,1,Alberta,"Vegetable oil, 3 litres",7.366666666666667,4324254
2019,1,Alberta,"Wheat flour, 2.5 kilograms",4.8133333333333335,4324254
2019,1,Alberta,"White bread, 675 grams",2.8033333333333332,4324254
2019,1,Alberta,"White rice, 2 kilograms",7.6000000000000005,4324254
2019,1,Alberta,"White sugar, 2 kilograms",2.8966666666666665,4324254
2019,1,Alberta,"Wieners, 400 grams",3.4233333333333333,4324254
2019,1,Alberta,"Yogurt, 500 grams",2.9,4324254
2019,2,Alberta,"Almonds, 200 grams",5.053333333333334,4337569
2019,2,Alberta,"Apple juice, 2 litres",2.856666666666667,4337569
2019,2,Alberta,"Apples, per kilogram",5.293333333333333,4337569
2019,2,Alberta,"Avocado, unit",2.1300000000000003,4337569
2019,2,Alberta,"Baby food, 128 millilitres",1.31,4337569
2019,2,Alberta,"Bacon, 500 grams",6.136666666666667,4337569
2019,2,Alberta,"Bananas, per kilogram",1.7333333333333334,4337569
2019,2,Alberta,"Block cheese, 500 grams",6.203333333333333,4337569
2019,2,Alberta,"Broccoli, unit",2.9266666666666663,4337569
2019,2,Alberta,"Brown rice, 900 grams ",4.25,4337569
2019,2,Alberta,"Butter, 454 grams",4.31,4337569
2019,2,Alberta,"Cabbage, per kilogram",3.0700000000000003,4337569
2019,2,Alberta,"Canned beans and lentils, 540 millilitres",1.1833333333333333,4337569
2019,2,Alberta,"Canned soup, 284 millilitres",1.46,4337569
2019,2,Alberta,"Cantaloupe, unit",3.2099999999999995,4337569
2019,2,Alberta,"Celery, unit",5.033333333333334,4337569
2019,2,Alberta,"Cereal, 400 grams",3.15,4337569
2019,2,Alberta,"Chicken breasts, per kilogram",12.479999999999999,4337569
2019,2,Alberta,"Cream, 1 litre",3.6966666666666668,4337569
2019,2,Alberta,"Cucumber, unit",1.5,4337569
2019,2,Alberta,"Dry or fresh pasta, 500 grams",2.42,4337569
2019,2,Alberta,"Eggs, 1 dozen",3.5366666666666666,4337569
2019,2,Alberta,"Flatbread and pita, 500 grams ",3.6933333333333334,4337569
2019,2,Alberta,"Grapes, per kilogram",7.140000000000001,4337569
2019,2,Alberta,"Ground beef, per kilogram",9.286666666666667,4337569
2019,2,Alberta,"Iceberg lettuce, unit",2.6566666666666667,4337569
2019,2,Alberta,"Infant formula, 900 grams ",29.709999999999997,4337569
2019,2,Alberta,"Ketchup, 1 litre",3.16,4337569
2019,2,Alberta,"Lemons, unit",0.9966666666666667,4337569
2019,2,Alberta,"Limes, unit",0.7033333333333333,4337569
2019,2,Alberta,"Margarine, 907 grams",4.346666666666667,4337569
2019,2,Alberta,"Mayonnaise, 890 millilitres ",4.26,4337569
2019,2,Alberta,"Meatless burgers, 226 grams",5.883333333333333,4337569
2019,2,Alberta,"Milk, 4 litres",4.873333333333334,4337569
2019,2,Alberta,"Onions, per kilogram",4.183333333333334,4337569
2019,2,Alberta,"Orange juice, 2 litres",3.89,4337569
2019,2,Alberta,"Oranges, per kilogram",3.8666666666666667,4337569
2019,2,Alberta,"Pasta sauce, 650 millilitres",2.216666666666667,4337569
2019,2,Alberta,"Peanuts, 450 grams",3.296666666666667,4337569
2019,2,Alberta,"Pears, per kilogram",4.556666666666667,4337569
2019,2,Alberta,"Peppers, per kilogram",7.736666666666667,4337569
2019,2,Alberta,"Pork loin cuts, per kilogram",10.436666666666667,4337569
2019,2,Alberta,"Potatoes, per kilogram",3.69,4337569
2019,2,Alberta,"Roasted or ground coffee, 340 grams",5.163333333333333,4337569
2019,2,Alberta,"Salad dressing, 475 millilitres",2.4333333333333336,4337569
2019,2,Alberta,"Salmon, per kilogram",25.846666666666664,4337569
2019,2,Alberta,"Salsa, 418 millilitres",3.2433333333333336,4337569
2019,2,Alberta,"Shrimp, 300 grams",7.533333333333334,4337569
2019,2,Alberta,"Squash, per kilogram",4.253333333333334,4337569
2019,2,Alberta,Tea (20 bags),3.5033333333333334,4337569
2019,2,Alberta,"Tofu, 350 grams ",2.2033333333333336,4337569
2019,2,Alberta,"Tomatoes, per kilogram",3.9233333333333333,4337569
2019,2,Alberta,"Vegetable oil, 3 litres",8.396666666666667,4337569
2019,2,Alberta,"Wheat flour, 2.5 kilograms",4.69,4337569
2019,2,Alberta,"White bread, 675 grams",2.703333333333333,4337569
2019,2,Alberta,"White rice, 2 kilograms",7.386666666666667,4337569
2019,2,Alberta,"White sugar, 2 kilograms",2.723333333333333,4337569
2019,2,Alberta,"Wieners, 400 grams",3.5666666666666664,4337569
2019,2,Alberta,"Yogurt, 500 grams",2.8433333333333337,4337569
2019,3,Alberta,"Almonds, 200 grams",5.09,4355377
2019,3,Alberta,"Apple juice, 2 litres",3.0033333333333334,4355377
2019,3,Alberta,"Apples, per kilogram",4.713333333333334,4355377
2019,3,Alberta,"Avocado, unit",2.04,4355377
2019,3,Alberta,"Baby food, 128 millilitres",1.32,4355377
2019,3,Alberta,"Bacon, 500 grams",6.113333333333333,4355377
2019,3,Alberta,"Bananas, per kilogram",1.7266666666666666,4355377
2019,3,Alberta,"Block cheese, 500 grams",6.02,4355377
2019,3,Alberta,"Broccoli, unit",2.6666666666666665,4355377
2019,3,Alberta,"Brown rice, 900 grams ",4.306666666666667,4355377
2019,3,Alberta,"Butter, 454 grams",4.113333333333333,4355377
2019,3,Alberta,"Cabbage, per kilogram",2.3866666666666667,4355377
2019,3,Alberta,"Canned beans and lentils, 540 millilitres",1.2333333333333334,4355377
2019,3,Alberta,"Canned soup, 284 millilitres",1.4433333333333334,4355377
2019,3,Alberta,"Cantaloupe, unit",2.6666666666666665,4355377
2019,3,Alberta,"Celery, unit",3.34,4355377
2019,3,Alberta,"Cereal, 400 grams",3.1933333333333334,4355377
2019,3,Alberta,"Chicken breasts, per kilogram",13.496666666666664,4355377
2019,3,Alberta,"Cream, 1 litre",3.733333333333333,4355377
2019,3,Alberta,"Cucumber, unit",1.6133333333333333,4355377
2019,3,Alberta,"Dry or fresh pasta, 500 grams",2.436666666666667,4355377
2019,3,Alberta,"Eggs, 1 dozen",3.563333333333333,4355377
2019,3,Alberta,"Flatbread and pita, 500 grams ",3.9,4355377
2019,3,Alberta,"Grapes, per kilogram",6.173333333333333,4355377
2019,3,Alberta,"Ground beef, per kilogram",9.166666666666666,4355377
2019,3,Alberta,"Iceberg lettuce, unit",2.3433333333333333,4355377
2019,3,Alberta,"Infant formula, 900 grams ",29.626666666666665,4355377
2019,3,Alberta,"Ketchup, 1 litre",3.176666666666667,4355377
2019,3,Alberta,"Lemons, unit",0.91,4355377
2019,3,Alberta,"Limes, unit",0.5766666666666667,4355377
2019,3,Alberta,"Margarine, 907 grams",4.443333333333333,4355377
2019,3,Alberta,"Mayonnaise, 890 millilitres ",4.573333333333333,4355377
2019,3,Alberta,"Meatless burgers, 226 grams",6.03,4355377
2019,3,Alberta,"Milk, 4 litres",4.836666666666667,4355377
2019,3,Alberta,"Onions, per kilogram",4.013333333333333,4355377
2019,3,Alberta,"Orange juice, 2 litres",3.9766666666666666,4355377
2019,3,Alberta,"Oranges, per kilogram",3.6933333333333334,4355377
2019,3,Alberta,"Pasta sauce, 650 millilitres",2.23,4355377
2019,3,Alberta,"Peanuts, 450 grams",3.4299999999999997,4355377
2019,3,Alberta,"Pears, per kilogram",3.8666666666666667,4355377
2019,3,Alberta,"Peppers, per kilogram",6.71,4355377
2019,3,Alberta,"Pork loin cuts, per kilogram",9.356666666666667,4355377
2019,3,Alberta,"Potatoes, per kilogram",4.213333333333334,4355377
2019,3,Alberta,"Roasted or ground coffee, 340 grams",5.346666666666667,4355377
2019,3,Alberta,"Salad dressing, 475 millilitres",2.433333333333333,4355377
2019,3,Alberta,"Salmon, per kilogram",21.666666666666668,4355377
2019,3,Alberta,"Salsa, 418 millilitres",3.2533333333333334,4355377
2019,3,Alberta,"Shrimp, 300 grams",7.31,4355377
2019,3,Alberta,"Squash, per kilogram",3.8366666666666664,4355377
2019,3,Alberta,Tea (20 bags),3.533333333333333,4355377
2019,3,Alberta,"Tofu, 350 grams ",2.143333333333333,4355377
2019,3,Alberta,"Tomatoes, per kilogram",3.856666666666667,4355377
2019,3,Alberta,"Vegetable oil, 3 litres",7.676666666666667,4355377
2019,3,Alberta,"Wheat flour, 2.5 kilograms",4.543333333333333,4355377
2019,3,Alberta,"White bread, 675 grams",2.7899999999999996,4355377
2019,3,Alberta,"White rice, 2 kilograms",7.476666666666667,4355377
2019,3,Alberta,"White sugar, 2 kilograms",2.8066666666666666,4355377
2019,3,Alberta,"Wieners, 400 grams",3.69,4355377
2019,3,Alberta,"Yogurt, 500 grams",2.7999999999999994,4355377
2019,4,Alberta,"Almonds, 200 grams",4.69,4376860
2019,4,Alberta,"Apple juice, 2 litres",2.9600000000000004,4376860
2019,4,Alberta,"Apples, per kilogram",4.183333333333333,4376860
2019,4,Alberta,"Avocado, unit",1.8466666666666667,4376860
2019,4,Alberta,"Baby food, 128 millilitres",1.32,4376860
2019,4,Alberta,"Bacon, 500 grams",6.423333333333333,4376860
2019,4,Alberta,"Bananas, per kilogram",1.7266666666666666,4376860
2019,4,Alberta,"Block cheese, 500 grams",6.086666666666666,4376860
2019,4,Alberta,"Broccoli, unit",2.78,4376860
2019,4,Alberta,"Brown rice, 900 grams ",4.3999999999999995,4376860
2019,4,Alberta,"Butter, 454 grams",3.99,4376860
2019,4,Alberta,"Cabbage, per kilogram",2.2333333333333334,4376860
2019,4,Alberta,"Canned beans and lentils, 540 millilitres",1.2533333333333332,4376860
2019,4,Alberta,"Canned soup, 284 millilitres",1.5,4376860
2019,4,Alberta,"Cantaloupe, unit",3.186666666666667,4376860
2019,4,Alberta,"Celery, unit",2.6266666666666665,4376860
2019,4,Alberta,"Cereal, 400 grams",3.1966666666666668,4376860
2019,4,Alberta,"Chicken breasts, per kilogram",13.709999999999999,4376860
2019,4,Alberta,"Cream, 1 litre",3.83,4376860
2019,4,Alberta,"Cucumber, unit",2.18,4376860
2019,4,Alberta,"Dry or fresh pasta, 500 grams",2.4133333333333336,4376860
2019,4,Alberta,"Eggs, 1 dozen",3.6933333333333334,4376860
2019,4,Alberta,"Flatbread and pita, 500 grams ",3.7733333333333334,4376860
2019,4,Alberta,"Grapes, per kilogram",6.603333333333334,4376860
2019,4,Alberta,"Ground beef, per kilogram",9.996666666666668,4376860
2019,4,Alberta,"Iceberg lettuce, unit",2.6366666666666667,4376860
2019,4,Alberta,"Infant formula, 900 grams ",29.686666666666667,4376860
2019,4,Alberta,"Ketchup, 1 litre",3.16,4376860
2019,4,Alberta,"Lemons, unit",0.8533333333333334,4376860
2019,4,Alberta,"Limes, unit",0.5633333333333334,4376860
2019,4,Alberta,"Margarine, 907 grams",4.193333333333333,4376860
2019,4,Alberta,"Mayonnaise, 890 millilitres ",4.353333333333333,4376860
2019,4,Alberta,"Meatless burgers, 226 grams",5.59,4376860
2019,4,Alberta,"Milk, 4 litres",4.84,4376860
2019,4,Alberta,"Onions, per kilogram",4.03,4376860
2019,4,Alberta,"Orange juice, 2 litres",3.8366666666666664,4376860
2019,4,Alberta,"Oranges, per kilogram",3.9566666666666666,4376860
2019,4,Alberta,"Pasta sauce, 650 millilitres",2.263333333333333,4376860
2019,4,Alberta,"Peanuts, 450 grams",3.296666666666667,4376860
2019,4,Alberta,"Pears, per kilogram",4.523333333333333,4376860
2019,4,Alberta,"Peppers, per kilogram",7.463333333333334,4376860
2019,4,Alberta,"Pork loin cuts, per kilogram",8.846666666666666,4376860
2019,4,Alberta,"Potatoes, per kilogram",4.236666666666667,4376860
2019,4,Alberta,"Roasted or ground coffee, 340 grams",5.33,4376860
2019,4,Alberta,"Salad dressing, 475 millilitres",2.4233333333333333,4376860
2019,4,Alberta,"Salmon, per kilogram",24.48,4376860
2019,4,Alberta,"Salsa, 418 millilitres",3.34,4376860
2019,4,Alberta,"Shrimp, 300 grams",7.080000000000001,4376860
2019,4,Alberta,"Squash, per kilogram",3.4466666666666668,4376860
2019,4,Alberta,Tea (20 bags),3.5966666666666662,4376860
2019,4,Alberta,"Tofu, 350 grams ",2.23,4376860
2019,4,Alberta,"Tomatoes, per kilogram",4.583333333333333,4376860
2019,4,Alberta,"Vegetable oil, 3 litres",8.636666666666667,4376860
2019,4,Alberta,"Wheat flour, 2.5 kilograms",4.47,4376860
2019,4,Alberta,"White bread, 675 grams",2.84,4376860
2019,4,Alberta,"White rice, 2 kilograms",7.896666666666667,4376860
2019,4,Alberta,"White sugar, 2 kilograms",2.8266666666666667,4376860
2019,4,Alberta,"Wieners, 400 grams",3.8466666666666662,4376860
2019,4,Alberta,"Yogurt, 500 grams",2.776666666666667,4376860
2020,1,Alberta,"Almonds, 200 grams",5.1000000000000005,4392958
2020,1,Alberta,"Apple juice, 2 litres",2.8966666666666665,4392958
2020,1,Alberta,"Apples, per kilogram",4.29,4392958
2020,1,Alberta,"Avocado, unit",1.8033333333333335,4392958
2020,1,Alberta,"Baby food, 128 millilitres",1.3166666666666667,4392958
2020,1,Alberta,"Bacon, 500 grams",6.3066666666666675,4392958
2020,1,Alberta,"Bananas, per kilogram",1.7333333333333334,4392958
2020,1,Alberta,"Block cheese, 500 grams",6.1933333333333325,4392958
2020,1,Alberta,"Broccoli, unit",2.6999999999999997,4392958
2020,1,Alberta,"Brown rice, 900 grams ",4.846666666666667,4392958
2020,1,Alberta,"Butter, 454 grams",4.466666666666666,4392958
